Customer_ID,Customer_Name,Region,Signup_Date
C1609,,North,2023-10-19
C1610,jane doe,,2022-09-09
C1611,Alice,south,2021-04-25
C1612,jane doe,North,2023-03-13
C1613,,,2020-01-24
C1614,bob,North,2022-08-22
C1615,John Doe,West.,2023-12-19
C1616,John Doe,west,2022-01-15
C1617,bob,North,2022-04-24
C1618,,south,2023-04-13
C1619,John Doe,EAST,2020-11-20
C1620,John Doe,,2023-10-03
C1621,John Doe,North,2022-03-08
C1622,Alice,North,2020-01-18
C1623,Alice,south,2020-02-13
C1624,J. Smith,west,2020-06-03
C1625,jane doe,North,2022-05-16
C1626,bob,North,2022-07-10
C1627,bob,west,2023-11-01
C1628,bob,south,2022-01-12
C1629,J. Smith,,2023-11-26
C1630,Alice,,2020-08-12
C1631,,North,2020-08-04
C1632,,west,2020-01-31
C1633,J. Smith,North,2022-12-18
C1634,,EAST,2022-06-16
C1635,bob,,2023-10-08
C1636,jane doe,West.,2022-07-23
C1637,John Doe,EAST,2021-03-20
C1638,Alice,North,2023-06-12
C1639,Alice,south,2023-02-04
C1640,J. Smith,,2023-04-29
C1641,Alice,West.,2021-06-13
C1642,bob,EAST,2022-01-07
C1643,,,2022-05-23
C1644,bob,west,2021-07-19
C1645,J. Smith,south,2023-06-22
C1646,bob,EAST,2020-03-16
C1647,,west,2021-06-30
C1648,jane doe,North,2020-09-23
C1649,J. Smith,west,2020-11-12
C1650,jane doe,EAST,2023-02-18
C1651,John Doe,EAST,2020-01-25
C1652,jane doe,North,2023-12-26
C1653,John Doe,west,2020-06-08
C1654,John Doe,west,2021-08-18
C1655,jane doe,North,2023-02-11
C1656,J. Smith,west,2022-06-18
C1657,,,2021-05-16
C1658,bob,North,2023-04-04
C1659,bob,south,2022-10-09
C1660,,EAST,2021-12-03
C1661,John Doe,south,2023-04-13
C1662,John Doe,,2020-01-01
C1663,J. Smith,,2022-01-10
C1664,Alice,West.,2023-01-14
C1665,jane doe,West.,2020-11-15
C1666,John Doe,West.,2023-11-25
C1667,bob,North,2021-01-16
C1668,J. Smith,west,2023-09-03
C1669,jane doe,,2023-06-27
C1670,J. Smith,south,2022-06-16
C1671,jane doe,south,2021-12-17
C1672,jane doe,south,2023-07-03
C1673,,south,2020-11-02
C1674,John Doe,West.,2023-03-13
C1675,J. Smith,south,2021-01-25
C1676,J. Smith,west,2023-04-07
C1677,,West.,2022-09-16
C1678,bob,south,2020-10-24
C1679,bob,North,2020-08-20
C1680,John Doe,EAST,2020-09-27
C1681,John Doe,EAST,2022-12-19
C1682,Alice,EAST,2023-08-12
C1683,,West.,2023-06-12
C1684,bob,south,2021-11-07
C1685,jane doe,,2021-12-06
C1686,J. Smith,,2020-08-21
C1687,John Doe,,2023-10-23
C1688,J. Smith,West.,2022-04-24
C1689,J. Smith,west,2023-06-09
C1690,Alice,North,2021-05-05
C1691,bob,North,2021-05-17
C1692,John Doe,EAST,2022-06-08
C1693,J. Smith,EAST,2021-08-14
C1694,John Doe,,2022-01-15
C1695,jane doe,,2023-11-05
C1696,Alice,EAST,2021-03-03
C1697,jane doe,south,2021-11-27
C1698,John Doe,west,2021-10-07
C1699,John Doe,west,2022-01-01
C1700,bob,west,2022-03-10
C1701,J. Smith,west,2020-12-29
C1702,J. Smith,EAST,2020-07-20
C1703,jane doe,North,2022-05-31
C1704,Alice,EAST,2020-05-25
C1705,,west,2022-04-15
C1706,J. Smith,EAST,2021-09-30
C1707,bob,west,2020-05-14
C1708,jane doe,West.,2021-09-17
C1709,jane doe,,2023-07-11
C1710,,North,2020-03-04
C1711,bob,West.,2021-05-05
C1712,Alice,south,2020-02-10
C1713,bob,EAST,2023-08-12
C1714,Alice,south,2022-10-23
C1715,bob,EAST,2022-07-01
C1716,bob,,2022-09-01
C1717,John Doe,West.,2023-02-07
C1718,jane doe,,2023-05-29
C1719,bob,west,2023-10-25
C1720,,,2021-01-02
C1721,bob,,2023-12-30
C1722,J. Smith,west,2022-07-06
C1723,jane doe,EAST,2022-10-24
C1724,J. Smith,west,2020-08-31
C1725,jane doe,West.,2022-06-20
C1726,J. Smith,,2020-06-14
C1727,bob,west,2022-11-15
C1728,bob,,2023-11-19
C1729,John Doe,West.,2022-11-06
C1730,,south,2021-12-28
C1731,J. Smith,West.,2023-01-20
C1732,Alice,North,2021-04-27
C1733,John Doe,North,2021-06-26
C1734,J. Smith,North,2023-05-13
C1735,J. Smith,,2022-07-19
C1736,John Doe,EAST,2021-02-03
C1737,bob,EAST,2023-05-15
C1738,J. Smith,EAST,2021-09-10
C1739,bob,,2023-03-15
C1740,John Doe,West.,2022-05-28
C1741,bob,EAST,2020-04-10
C1742,jane doe,south,2022-05-29
C1743,Alice,North,2022-04-09
C1744,J. Smith,West.,2023-06-18
C1745,,North,2022-01-28
C1746,Alice,EAST,2020-06-11
C1747,bob,West.,2023-04-11
C1748,J. Smith,west,2021-05-16
C1749,bob,south,2021-06-30
C1750,jane doe,EAST,2023-07-31
C1751,John Doe,EAST,2023-10-14
C1752,J. Smith,south,2021-01-15
C1753,jane doe,south,2022-05-19
C1754,jane doe,west,2022-06-23
C1755,J. Smith,EAST,2023-04-01
C1756,bob,,2022-09-28
C1757,,EAST,2021-08-31
C1758,jane doe,North,2020-11-02
C1759,Alice,West.,2023-09-24
C1760,jane doe,West.,2020-02-24
C1761,,North,2022-09-09
C1762,bob,West.,2020-11-28
C1763,bob,south,2020-05-06
C1764,Alice,West.,2021-12-05
C1765,jane doe,West.,2020-08-30
C1766,bob,North,2021-08-22
C1767,,west,2023-12-03
C1768,J. Smith,West.,2021-05-17
C1769,John Doe,,2021-08-26
C1770,John Doe,West.,2020-10-29
C1771,John Doe,west,2020-08-22
C1772,jane doe,North,2022-11-27
C1773,Alice,west,2020-05-18
C1774,bob,North,2020-07-13
C1775,J. Smith,south,2021-10-08
C1776,,North,2020-01-01
C1777,J. Smith,south,2021-07-14
C1778,,south,2023-01-24
C1779,jane doe,North,2021-12-13
C1780,John Doe,,2021-02-16
C1781,jane doe,EAST,2021-06-21
C1782,Alice,North,2021-03-04
C1783,Alice,West.,2020-08-22
C1784,,,2020-12-14
C1785,bob,,2021-01-30
C1786,bob,West.,2023-10-06
C1787,,EAST,2021-02-19
C1788,Alice,,2022-07-04
C1789,Alice,south,2022-12-10
C1790,Alice,EAST,2020-03-21
C1791,jane doe,West.,2020-02-05
C1792,Alice,EAST,2022-12-26
C1793,J. Smith,North,2021-10-02
C1794,John Doe,EAST,2022-05-31
C1795,Alice,south,2022-01-26
C1796,,North,2021-09-14
C1797,John Doe,west,2021-04-12
C1798,jane doe,West.,2023-03-11
C1799,,West.,2020-12-21
C1800,John Doe,EAST,2021-12-09
C1801,,,2022-10-16
C1802,jane doe,North,2022-06-20
C1803,J. Smith,west,2021-11-03
C1804,jane doe,North,2021-03-14
C1805,jane doe,West.,2021-06-14
C1806,,North,2020-05-06
C1807,bob,west,2020-07-23
C1808,Alice,,2020-01-29
C1809,Alice,EAST,2021-03-20
C1810,J. Smith,south,2022-08-23
C1811,J. Smith,North,2021-04-08
C1812,Alice,south,2023-07-27
C1813,bob,West.,2020-05-30
C1814,Alice,EAST,2020-08-27
C1815,bob,EAST,2020-09-22
C1816,J. Smith,North,2023-02-02
C1817,John Doe,,2023-12-27
C1818,,EAST,2022-07-01
C1819,J. Smith,North,2021-05-11
C1820,J. Smith,North,2021-11-15
C1821,jane doe,south,2020-06-06
C1822,jane doe,EAST,2020-06-20
C1823,jane doe,North,2021-05-08
C1824,,south,2022-08-27
C1825,jane doe,west,2023-08-27
C1826,bob,south,2023-11-27
C1827,Alice,south,2021-11-06
C1828,John Doe,North,2021-10-20
C1829,J. Smith,West.,2022-06-21
C1830,bob,West.,2021-10-27
C1831,John Doe,,2021-01-01
C1832,bob,West.,2021-07-03
C1833,bob,south,2021-10-04
C1834,J. Smith,,2020-09-11
C1835,Alice,North,2020-07-26
C1836,jane doe,EAST,2021-03-25
C1837,,south,2020-04-04
C1838,Alice,south,2022-04-18
C1839,,,2021-04-22
C1840,J. Smith,North,2021-11-13
C1841,J. Smith,west,2022-01-31
C1842,J. Smith,south,2020-07-08
C1843,John Doe,west,2021-12-11
C1844,,west,2022-01-25
C1845,Alice,West.,2023-12-17
C1846,Alice,North,2022-04-15
C1847,bob,west,2020-05-12
C1848,bob,North,2020-02-24
C1849,bob,West.,2021-05-24
C1850,J. Smith,North,2021-10-31
C1851,Alice,south,2021-02-13
C1852,,west,2023-05-19
C1853,J. Smith,North,2023-08-09
C1854,John Doe,EAST,2022-09-13
C1855,bob,North,2022-01-03
C1856,J. Smith,west,2023-02-12
C1857,J. Smith,West.,2020-09-15
C1858,John Doe,West.,2023-02-19
C1859,jane doe,west,2020-10-25
C1860,Alice,south,2023-11-05
C1861,,south,2021-07-14
C1862,jane doe,West.,2020-10-23
C1863,bob,West.,2020-12-27
C1864,J. Smith,west,2021-08-11
C1865,John Doe,south,2020-05-06
C1866,John Doe,West.,2020-07-15
C1867,Alice,south,2020-08-08
C1868,jane doe,West.,2022-09-21
C1869,Alice,North,2020-03-31
C1870,J. Smith,EAST,2021-02-14
C1871,Alice,,2020-01-08
C1872,,North,2021-06-27
C1873,John Doe,,2021-04-12
C1874,John Doe,West.,2020-11-15
C1875,bob,EAST,2023-11-18
C1876,bob,EAST,2020-09-25
C1877,J. Smith,West.,2023-04-29
C1878,,West.,2020-03-01
C1879,jane doe,south,2023-07-11
C1880,Alice,West.,2022-03-07
C1881,J. Smith,west,2023-01-23
C1882,bob,West.,2021-07-06
C1883,Alice,west,2022-07-14
C1884,bob,West.,2021-10-22
C1885,Alice,south,2021-12-16
C1886,jane doe,west,2022-02-17
C1887,J. Smith,North,2020-07-12
C1888,Alice,west,2021-04-26
C1889,,south,2023-09-21
C1890,John Doe,,2023-12-29
C1891,,west,2023-05-04
C1892,,West.,2022-05-04
C1893,John Doe,West.,2023-06-26
C1894,,,2021-05-12
C1895,Alice,south,2020-07-30
C1896,Alice,EAST,2021-10-26
C1897,Alice,West.,2021-10-31
C1898,John Doe,North,2020-08-08
C1899,,south,2020-09-29
C1900,John Doe,west,2023-03-23
C1901,Alice,west,2023-06-26
C1902,,North,2020-10-05
C1903,,West.,2022-03-26
C1904,bob,south,2020-10-02
C1905,bob,North,2022-10-01
C1906,jane doe,West.,2021-05-28
C1907,J. Smith,south,2023-01-16
C1908,bob,west,2022-07-11
C1909,John Doe,south,2021-10-03
C1910,bob,,2021-05-19
C1911,jane doe,EAST,2021-08-12
C1912,,south,2022-02-10
C1913,jane doe,EAST,2023-06-18
C1914,,south,2022-01-09
C1915,,EAST,2021-11-05
C1916,J. Smith,,2023-06-13
C1917,bob,west,2022-10-10
C1918,John Doe,West.,2020-05-07
C1919,John Doe,EAST,2021-05-17
C1920,Alice,,2023-05-08
C1921,,EAST,2022-06-20
C1922,John Doe,west,2021-06-26
C1923,J. Smith,EAST,2021-05-06
C1924,,,2022-11-10
C1925,J. Smith,,2023-06-11
C1926,John Doe,North,2021-12-14
C1927,John Doe,west,2022-03-01
C1928,Alice,North,2021-02-19
C1929,John Doe,west,2020-05-27
C1930,,EAST,2022-08-27
C1931,,,2020-01-29
C1932,,North,2023-10-16
C1933,Alice,EAST,2020-11-03
C1934,Alice,,2020-06-10
C1935,John Doe,west,2022-05-18
C1936,jane doe,,2022-05-01
C1937,jane doe,EAST,2020-03-01
C1938,Alice,North,2020-05-04
C1939,John Doe,North,2022-12-30
C1940,jane doe,,2022-04-17
C1941,John Doe,EAST,2021-04-10
C1942,John Doe,south,2020-08-30
C1943,John Doe,west,2023-05-29
C1944,bob,west,2021-04-17
C1945,,EAST,2022-08-16
C1946,John Doe,south,2021-06-16
C1947,bob,North,2021-05-08
C1948,Alice,West.,2022-06-17
C1949,jane doe,West.,2020-03-22
C1950,,EAST,2022-05-05
C1951,jane doe,south,2022-05-28
C1952,,south,2022-07-11
C1953,jane doe,west,2020-01-12
C1954,,North,2023-07-10
C1955,jane doe,,2021-03-24
C1956,jane doe,south,2023-04-30
C1957,jane doe,,2022-01-31
C1958,jane doe,West.,2023-02-11
C1959,Alice,,2020-01-26
C1960,John Doe,North,2021-05-22
C1961,J. Smith,North,2020-03-02
C1962,bob,,2020-08-16
C1963,J. Smith,EAST,2021-08-29
C1964,J. Smith,south,2022-11-24
C1965,,EAST,2022-06-09
C1966,John Doe,,2022-01-30
C1967,,south,2021-08-17
C1968,John Doe,west,2022-11-14
C1969,John Doe,EAST,2022-11-21
C1970,jane doe,EAST,2022-11-01
C1971,Alice,,2023-09-04
C1972,jane doe,West.,2020-01-01
C1973,Alice,,2023-12-29
C1974,,EAST,2023-03-05
C1975,Alice,south,2023-05-04
C1976,,West.,2020-05-12
C1977,J. Smith,,2020-03-26
C1978,J. Smith,,2023-09-09
C1979,Alice,EAST,2023-04-18
C1980,Alice,EAST,2021-05-30
C1981,,west,2020-06-23
C1982,jane doe,,2022-02-01
C1983,,EAST,2022-11-10
C1984,jane doe,North,2022-09-23
C1985,J. Smith,West.,2023-02-02
C1986,John Doe,North,2021-07-31
C1987,Alice,West.,2020-02-18
C1988,jane doe,,2021-06-11
C1989,,west,2020-05-24
C1990,J. Smith,EAST,2023-09-25
C1991,jane doe,EAST,2022-01-31
C1992,,EAST,2023-10-09
C1993,Alice,,2023-01-03
C1994,Alice,West.,2022-07-17
C1995,bob,EAST,2022-03-04
C1996,John Doe,North,2020-11-14
C1997,bob,EAST,2023-01-15
C1998,J. Smith,,2021-11-28
C1999,jane doe,west,2022-04-26
C2000,J. Smith,North,2022-02-21
C2001,,EAST,2020-02-11
C2002,Alice,EAST,2023-01-21
C2003,bob,south,2021-06-12
C2004,bob,West.,2023-07-12
C2005,bob,North,2020-10-18
C2006,J. Smith,south,2022-08-26
C2007,Alice,west,2020-04-06
C2008,jane doe,West.,2023-01-23
C2009,,North,2023-09-11
C2010,jane doe,EAST,2020-03-14
C2011,J. Smith,North,2023-09-21
C2012,,EAST,2022-12-27
C2013,bob,West.,2022-01-27
C2014,John Doe,EAST,2023-01-05
C2015,J. Smith,west,2020-07-26
C2016,J. Smith,,2023-05-29
C2017,Alice,EAST,2023-07-09
C2018,jane doe,west,2021-02-13
C2019,J. Smith,,2020-11-26
C2020,J. Smith,West.,2020-12-09
C2021,bob,West.,2022-09-15
C2022,bob,North,2022-02-09
C2023,,west,2020-03-14
C2024,John Doe,west,2020-09-10
C2025,Alice,south,2022-08-16
C2026,John Doe,south,2022-03-30
C2027,,,2022-09-12
C2028,bob,,2020-11-27
C2029,jane doe,south,2023-11-22
C2030,bob,,2023-09-30
C2031,Alice,EAST,2022-01-16
C2032,bob,south,2022-04-15
C2033,Alice,west,2021-03-30
C2034,Alice,EAST,2023-02-12
C2035,Alice,,2020-11-08
C2036,,West.,2022-10-14
C2037,Alice,North,2020-08-15
C2038,Alice,south,2022-04-13
C2039,jane doe,West.,2022-05-07
C2040,John Doe,,2023-06-22
C2041,J. Smith,west,2022-03-28
C2042,John Doe,North,2022-10-14
C2043,Alice,West.,2021-06-11
C2044,jane doe,North,2022-08-07
C2045,bob,south,2021-03-02
C2046,jane doe,,2020-02-11
C2047,Alice,west,2021-04-09
C2048,jane doe,,2020-10-04
C2049,jane doe,North,2022-04-15
C2050,Alice,West.,2020-01-19
C2051,,south,2020-03-06
C2052,jane doe,south,2020-06-15
C2053,J. Smith,,2022-10-16
C2054,J. Smith,West.,2021-02-06
C2055,jane doe,West.,2021-02-12
C2056,,North,2020-04-21
C2057,bob,,2023-07-21
C2058,Alice,,2023-12-01
C2059,J. Smith,EAST,2023-10-28
C2060,bob,,2021-08-19
C2061,jane doe,south,2021-10-12
C2062,bob,North,2022-11-28
C2063,John Doe,West.,2020-04-14
C2064,J. Smith,,2020-11-19
C2065,jane doe,North,2022-09-18
C2066,Alice,,2023-12-08
C2067,,West.,2021-03-04
C2068,jane doe,west,2021-09-26
C2069,Alice,West.,2021-12-30
C2070,,West.,2022-06-07
C2071,,West.,2022-12-20
C2072,jane doe,,2023-08-23
C2073,bob,EAST,2023-10-09
C2074,bob,West.,2021-01-27
C2075,,south,2020-07-22
C2076,bob,south,2020-09-14
C2077,John Doe,North,2021-04-30
C2078,,EAST,2021-03-21
C2079,,North,2023-04-18
C2080,Alice,south,2022-10-20
C2081,bob,south,2020-12-07
C2082,,west,2020-05-12
C2083,John Doe,West.,2021-03-18
C2084,Alice,south,2020-09-09
C2085,jane doe,,2020-09-21
C2086,,,2020-04-02
C2087,John Doe,North,2023-12-05
C2088,J. Smith,North,2020-05-17
C2089,John Doe,West.,2023-05-16
C2090,John Doe,West.,2022-09-28
C2091,Alice,west,2020-11-02
C2092,jane doe,EAST,2020-09-22
C2093,J. Smith,North,2021-10-07
C2094,bob,West.,2020-11-13
C2095,bob,North,2023-02-10
C2096,John Doe,West.,2022-06-19
C2097,Alice,south,2023-11-02
C2098,Alice,North,2021-03-29
C2099,bob,south,2020-07-09
C2100,J. Smith,North,2023-04-25
C2101,jane doe,EAST,2022-04-10
C2102,J. Smith,west,2023-10-22
C2103,,,2023-01-17
C2104,,,2020-07-05
C2105,jane doe,,2022-03-29
C2106,bob,south,2022-10-17
C2107,jane doe,West.,2020-05-11
C2108,Alice,,2022-05-21
C2109,,EAST,2021-09-26
C2110,John Doe,,2023-10-31
C2111,John Doe,North,2021-11-21
C2112,bob,south,2021-11-22
C2113,Alice,North,2023-01-27
C2114,J. Smith,North,2022-11-23
C2115,Alice,North,2021-08-04
C2116,John Doe,west,2020-06-19
C2117,John Doe,west,2023-10-21
C2118,,West.,2022-02-22
C2119,Alice,south,2022-12-18
C2120,Alice,EAST,2020-06-29
C2121,John Doe,EAST,2020-01-19
C2122,J. Smith,EAST,2023-06-03
C2123,bob,North,2023-01-23
C2124,bob,west,2022-05-30
C2125,Alice,south,2023-08-13
C2126,bob,North,2020-06-23
C2127,John Doe,west,2023-05-30
C2128,John Doe,west,2020-02-23
C2129,Alice,,2021-11-25
C2130,Alice,,2022-05-12
C2131,,south,2023-11-27
C2132,Alice,south,2023-09-03
C2133,J. Smith,south,2020-12-14
C2134,bob,North,2021-03-18
C2135,Alice,West.,2022-04-12
C2136,jane doe,south,2021-08-02
C2137,,,2020-10-08
C2138,jane doe,West.,2020-12-25
C2139,John Doe,North,2022-07-03
C2140,bob,West.,2022-04-02
C2141,Alice,EAST,2022-06-10
C2142,jane doe,West.,2022-08-10
C2143,bob,south,2021-10-02
C2144,John Doe,North,2022-10-28
C2145,J. Smith,south,2021-07-16
C2146,,,2021-05-05
C2147,bob,EAST,2020-12-06
C2148,bob,,2021-04-16
C2149,J. Smith,south,2020-09-05
C2150,bob,south,2020-08-22
C2151,John Doe,south,2023-01-11
C2152,John Doe,west,2023-01-21
C2153,J. Smith,EAST,2023-11-18
C2154,,south,2022-04-03
C2155,Alice,south,2023-07-15
C2156,jane doe,,2023-12-11
C2157,Alice,,2021-09-23
C2158,bob,south,2021-06-12
C2159,jane doe,North,2023-06-30
C2160,J. Smith,west,2020-05-01
C2161,J. Smith,,2022-06-10
C2162,,North,2020-01-10
C2163,jane doe,west,2023-09-01
C2164,John Doe,south,2022-04-17
C2165,jane doe,EAST,2023-07-20
C2166,bob,West.,2023-08-22
C2167,John Doe,West.,2023-05-18
C2168,J. Smith,south,2022-01-22
C2169,jane doe,,2022-06-04
C2170,Alice,North,2021-04-08
C2171,,EAST,2021-12-12
C2172,Alice,west,2021-12-28
C2173,,south,2021-12-17
C2174,bob,EAST,2023-12-10
C2175,Alice,EAST,2023-05-24
C2176,jane doe,,2020-03-20
C2177,jane doe,west,2021-04-24
C2178,Alice,EAST,2022-06-20
C2179,jane doe,,2022-06-09
C2180,bob,North,2020-01-18
C2181,John Doe,,2023-04-03
C2182,bob,North,2020-07-20
C2183,,North,2022-01-10
C2184,bob,EAST,2023-10-01
C2185,,,2023-10-21
C2186,jane doe,North,2020-11-14
C2187,John Doe,west,2020-08-04
C2188,jane doe,EAST,2022-11-23
C2189,J. Smith,,2020-09-22
C2190,jane doe,,2021-12-24
C2191,,West.,2022-02-13
C2192,jane doe,,2023-01-08
C2193,jane doe,EAST,2021-02-16
C2194,John Doe,west,2023-06-29
C2195,jane doe,,2022-11-01
C2196,John Doe,West.,2021-02-04
C2197,Alice,EAST,2021-12-24
C2198,J. Smith,North,2020-10-08
C2199,John Doe,south,2023-02-09
C2200,,south,2021-12-23
C2201,Alice,North,2023-11-02
C2202,John Doe,,2022-01-20
C2203,John Doe,south,2020-09-24
C2204,J. Smith,south,2020-10-24
C2205,,North,2023-09-02
C2206,bob,,2021-07-23
C2207,bob,,2021-05-23
C2208,John Doe,North,2021-06-29
C2209,jane doe,,2022-02-13
C2210,,,2020-12-30
C2211,Alice,EAST,2021-06-30
C2212,jane doe,EAST,2020-09-27
C2213,jane doe,North,2022-01-08
C2214,,west,2021-06-20
C2215,John Doe,south,2023-06-11
C2216,John Doe,EAST,2020-02-28
C2217,John Doe,south,2023-06-28
C2218,John Doe,West.,2020-03-26
C2219,bob,North,2022-02-01
C2220,John Doe,west,2021-01-24
C2221,bob,West.,2023-04-18
C2222,bob,West.,2021-12-19
C2223,John Doe,,2022-05-05
C2224,J. Smith,West.,2020-05-28
C2225,Alice,North,2021-08-05
C2226,jane doe,EAST,2020-04-30
C2227,bob,North,2022-02-03
C2228,,EAST,2021-08-27
C2229,,West.,2020-09-12
C2230,Alice,West.,2022-02-04
C2231,,west,2022-05-13
C2232,J. Smith,EAST,2022-03-10
C2233,,West.,2023-08-25
C2234,jane doe,,2020-02-28
C2235,jane doe,south,2022-10-18
C2236,bob,west,2022-12-28
C2237,John Doe,North,2021-01-22
C2238,J. Smith,west,2023-01-14
C2239,bob,south,2022-02-24
C2240,J. Smith,EAST,2023-06-04
C2241,John Doe,North,2021-08-15
C2242,,North,2023-04-22
C2243,,EAST,2023-09-07
C2244,John Doe,west,2022-06-27
C2245,bob,West.,2023-09-03
C2246,John Doe,west,2021-07-19
C2247,Alice,south,2021-02-02
C2248,jane doe,,2022-06-17
C2249,bob,West.,2023-08-09
C2250,J. Smith,west,2020-10-19
C2251,Alice,,2021-04-29
C2252,bob,,2022-03-13
C2253,John Doe,EAST,2023-12-06
C2254,John Doe,south,2022-06-08
C2255,John Doe,south,2020-08-31
C2256,John Doe,south,2023-12-14
C2257,J. Smith,West.,2022-08-17
C2258,Alice,North,2023-03-23
C2259,,West.,2022-03-26
C2260,jane doe,west,2023-12-18
C2261,J. Smith,,2020-09-29
C2262,J. Smith,,2021-06-03
C2263,,North,2023-02-25
C2264,,west,2023-10-28
C2265,jane doe,North,2021-07-21
C2266,jane doe,,2021-09-29
C2267,,West.,2020-06-07
C2268,John Doe,south,2021-10-13
C2269,J. Smith,,2020-06-24
C2270,bob,EAST,2021-09-11
C2271,jane doe,south,2020-07-29
C2272,jane doe,,2021-03-22
C2273,,West.,2021-08-08
C2274,Alice,North,2020-06-15
C2275,bob,south,2021-04-04
C2276,bob,West.,2022-07-04
C2277,jane doe,west,2023-10-12
C2278,John Doe,EAST,2023-08-20
C2279,Alice,south,2023-06-10
C2280,bob,North,2023-09-12
C2281,jane doe,west,2023-04-20
C2282,bob,West.,2023-09-19
C2283,Alice,EAST,2022-11-18
C2284,Alice,North,2021-12-14
C2285,J. Smith,West.,2023-01-21
C2286,,West.,2022-04-20
C2287,,south,2022-05-17
C2288,jane doe,south,2021-11-18
C2289,Alice,North,2020-11-25
C2290,J. Smith,,2023-04-22
C2291,J. Smith,,2020-04-04
C2292,bob,West.,2022-02-23
C2293,bob,south,2021-10-10
C2294,J. Smith,EAST,2020-12-18
C2295,bob,EAST,2022-07-18
C2296,Alice,West.,2022-07-29
C2297,John Doe,south,2022-09-10
C2298,Alice,North,2023-07-12
C2299,J. Smith,North,2022-11-08
C2300,J. Smith,North,2021-10-07
C2301,Alice,EAST,2021-09-17
C2302,bob,south,2020-05-18
C2303,bob,south,2021-12-16
C2304,,EAST,2022-01-31
C2305,J. Smith,North,2020-09-11
C2306,jane doe,North,2023-01-13
C2307,,West.,2021-11-06
C2308,bob,,2020-04-01
C2309,Alice,west,2022-12-28
C2310,bob,,2020-02-06
C2311,Alice,south,2020-05-19
C2312,,south,2022-05-16
C2313,J. Smith,south,2021-11-10
C2314,bob,,2023-04-16
C2315,Alice,west,2020-05-16
C2316,J. Smith,West.,2020-07-08
C2317,jane doe,,2020-12-07
C2318,Alice,west,2022-10-25
C2319,,North,2022-08-29
C2320,jane doe,North,2023-07-04
C2321,jane doe,south,2021-10-23
C2322,John Doe,EAST,2020-08-30
C2323,bob,south,2021-02-18
C2324,Alice,EAST,2021-12-07
C2325,jane doe,west,2020-12-08
C2326,John Doe,North,2021-11-12
C2327,,,2023-11-03
C2328,J. Smith,EAST,2021-10-14
C2329,Alice,west,2020-05-25
C2330,jane doe,North,2020-11-18
C2331,bob,,2020-05-01
C2332,John Doe,EAST,2023-06-29
C2333,jane doe,south,2020-11-06
C2334,bob,south,2021-08-23
C2335,jane doe,south,2021-04-19
C2336,Alice,west,2021-07-23
C2337,Alice,south,2021-07-28
C2338,Alice,West.,2020-12-12
C2339,,North,2022-03-30
C2340,,west,2021-01-16
C2341,John Doe,,2023-07-27
C2342,Alice,south,2020-03-12
C2343,bob,North,2021-06-04
C2344,jane doe,EAST,2023-10-21
C2345,J. Smith,south,2022-07-21
C2346,bob,North,2023-01-22
C2347,,West.,2023-10-28
C2348,,EAST,2020-12-04
C2349,bob,West.,2023-12-31
C2350,,,2023-09-21
C2351,Alice,North,2021-10-25
C2352,John Doe,West.,2020-02-09
C2353,jane doe,,2023-10-14
C2354,John Doe,North,2021-07-27
C2355,jane doe,North,2023-07-01
C2356,jane doe,West.,2022-08-23
C2357,John Doe,North,2021-08-03
C2358,bob,south,2023-11-22
C2359,jane doe,North,2020-06-18
C2360,John Doe,west,2021-12-01
C2361,jane doe,,2021-05-25
C2362,J. Smith,North,2023-07-07
C2363,bob,west,2021-08-06
C2364,Alice,North,2022-09-10
C2365,jane doe,North,2021-04-03
C2366,J. Smith,West.,2021-06-12
C2367,Alice,south,2020-12-06
C2368,Alice,,2020-02-26
C2369,jane doe,south,2020-08-05
C2370,John Doe,EAST,2021-09-10
C2371,jane doe,West.,2022-03-26
C2372,J. Smith,West.,2021-12-31
C2373,Alice,south,2021-04-08
C2374,jane doe,West.,2020-09-03
C2375,John Doe,south,2021-12-30
C2376,jane doe,West.,2021-01-07
C2377,bob,North,2021-02-20
C2378,John Doe,south,2022-11-20
C2379,J. Smith,south,2021-01-02
C2380,Alice,west,2021-07-12
C2381,jane doe,West.,2020-04-17
C2382,John Doe,West.,2021-08-06
C2383,bob,south,2022-04-18
C2384,John Doe,North,2021-02-21
C2385,,North,2022-03-31
C2386,bob,,2023-11-22
C2387,J. Smith,North,2023-07-19
C2388,Alice,West.,2021-11-13
C2389,J. Smith,west,2023-02-13
C2390,jane doe,south,2020-09-12
C2391,John Doe,EAST,2023-01-09
C2392,,west,2022-02-18
C2393,bob,EAST,2023-02-25
C2394,bob,west,2022-04-17
C2395,John Doe,North,2022-07-03
C2396,,West.,2020-08-22
C2397,John Doe,EAST,2021-07-06
C2398,jane doe,west,2020-06-29
C2399,J. Smith,West.,2020-06-05
C2400,bob,EAST,2021-07-24
C2401,jane doe,south,2022-05-06
C2402,J. Smith,west,2022-11-13
C2403,jane doe,south,2023-11-24
C2404,,North,2022-08-05
C2405,bob,south,2021-08-14
C2406,John Doe,south,2020-05-13
C2407,John Doe,,2021-02-24
C2408,J. Smith,west,2020-07-31
C2409,Alice,North,2022-06-18
C2410,,south,2021-04-26
C2411,J. Smith,West.,2020-12-13
C2412,Alice,EAST,2020-06-14
C2413,jane doe,south,2022-07-25
C2414,,North,2020-12-13
C2415,jane doe,south,2022-04-28
