Customer_ID,Customer_Name,Region,Signup_Date
C1520,Unknown,North,2021-08-29
C1521,Unknown,Unknown,2022-04-17
C1522,John Doe,West.,2021-08-24
C1523,jane doe,West,2021-02-06
C1524,John Doe,West.,2021-06-23
C1525,Alice,North,2022-12-31
C1526,J. Smith,East,2020-01-24
C1527,jane doe,Unknown,2021-09-15
C1528,John Doe,West.,2022-12-15
C1529,bob,South,2022-09-12
C1530,jane doe,West,2020-08-10
C1531,jane doe,West.,2020-06-27
C1532,John Doe,West,2022-03-10
C1533,jane doe,Unknown,2021-03-09
C1534,bob,South,2022-03-03
C1535,Unknown,East,2022-06-02
C1536,jane doe,East,2021-05-06
C1537,Unknown,South,2023-04-27
C1538,bob,West,2022-03-20
C1539,John Doe,Unknown,2022-08-18
C1540,J. Smith,West.,2021-02-23
C1541,jane doe,South,2023-06-26
C1542,J. Smith,North,2021-10-10
C1543,bob,West,2023-04-02
C1544,jane doe,East,2023-07-02
C1545,Unknown,South,2021-04-20
C1546,Alice,East,2023-12-11
C1547,J. Smith,West,2020-06-18
C1548,jane doe,East,2023-09-02
C1549,J. Smith,South,2020-06-22
C1550,jane doe,West,2021-04-14
C1551,John Doe,North,2020-12-10
C1552,Unknown,South,2021-03-20
C1553,J. Smith,West.,2022-11-07
C1554,Alice,Unknown,2022-12-29
C1555,Alice,South,2023-09-23
C1556,bob,West,2021-09-19
C1557,jane doe,Unknown,2021-08-14
C1558,J. Smith,South,2021-06-10
C1559,bob,North,2021-03-31
C1560,J. Smith,North,2023-07-16
C1561,jane doe,West.,2022-03-21
C1562,Alice,East,2020-07-06
C1563,John Doe,Unknown,2022-10-17
C1564,Alice,West,2021-12-11
C1565,bob,West,2021-06-12
C1566,Unknown,East,2021-03-09
C1567,John Doe,North,2020-10-14
C1568,bob,North,2021-05-13
C1569,jane doe,South,2020-10-29
C1570,John Doe,West.,2020-03-27
C1571,bob,Unknown,2022-04-09
C1572,jane doe,West.,2021-03-13
C1573,Alice,West.,2021-06-24
C1574,Unknown,South,2022-11-11
C1575,jane doe,West.,2022-04-12
C1576,J. Smith,East,2022-03-07
C1577,jane doe,South,2021-07-13
C1578,jane doe,East,2022-01-31
C1579,Unknown,South,2021-04-11
C1580,J. Smith,West.,2023-01-29
C1581,bob,East,2021-11-05
C1582,bob,East,2021-11-15
C1583,jane doe,East,2023-03-10
C1584,J. Smith,South,2020-05-17
C1585,J. Smith,West,2021-07-31
C1586,Unknown,West.,2021-12-10
C1587,Alice,East,2020-08-15
C1588,bob,Unknown,2020-10-07
C1589,Unknown,West,2021-11-14
C1590,John Doe,Unknown,2022-04-07
C1591,bob,West.,2021-03-06
C1592,Unknown,West.,2022-11-29
C1593,bob,East,2023-05-19
C1594,Alice,East,2020-10-28
C1595,John Doe,South,2023-01-14
C1596,Alice,West,2023-11-21
C1597,John Doe,West,2023-06-30
C1598,jane doe,East,2021-06-16
C1599,Unknown,West.,2022-02-07
C1600,John Doe,East,2023-11-05
C1601,Alice,West.,2021-03-19
C1602,bob,West.,2022-11-22
C1603,John Doe,East,2020-09-16
C1604,Unknown,North,2023-06-11
C1605,John Doe,West,2023-08-24
C1606,J. Smith,Unknown,2022-01-08
C1607,bob,West.,2022-03-06
C1608,Unknown,West.,2020-03-10
C1609,Unknown,North,2023-10-19
C1610,jane doe,Unknown,2022-09-09
C1611,Alice,South,2021-04-25
C1612,jane doe,North,2023-03-13
C1613,Unknown,Unknown,2020-01-24
C1614,bob,North,2022-08-22
C1615,John Doe,West.,2023-12-19
C1616,John Doe,West,2022-01-15
C1617,bob,North,2022-04-24
C1618,Unknown,South,2023-04-13
C1619,John Doe,East,2020-11-20
C1620,John Doe,Unknown,2023-10-03
C1621,John Doe,North,2022-03-08
C1622,Alice,North,2020-01-18
C1623,Alice,South,2020-02-13
C1624,J. Smith,West,2020-06-03
C1625,jane doe,North,2022-05-16
C1626,bob,North,2022-07-10
C1627,bob,West,2023-11-01
C1628,bob,South,2022-01-12
C1629,J. Smith,Unknown,2023-11-26
C1630,Alice,Unknown,2020-08-12
C1631,Unknown,North,2020-08-04
C1632,Unknown,West,2020-01-31
C1633,J. Smith,North,2022-12-18
C1634,Unknown,East,2022-06-16
C1635,bob,Unknown,2023-10-08
C1636,jane doe,West.,2022-07-23
C1637,John Doe,East,2021-03-20
C1638,Alice,North,2023-06-12
C1639,Alice,South,2023-02-04
C1640,J. Smith,Unknown,2023-04-29
C1641,Alice,West.,2021-06-13
C1642,bob,East,2022-01-07
C1643,Unknown,Unknown,2022-05-23
C1644,bob,West,2021-07-19
C1645,J. Smith,South,2023-06-22
C1646,bob,East,2020-03-16
C1647,Unknown,West,2021-06-30
C1648,jane doe,North,2020-09-23
C1649,J. Smith,West,2020-11-12
C1650,jane doe,East,2023-02-18
C1651,John Doe,East,2020-01-25
C1652,jane doe,North,2023-12-26
C1653,John Doe,West,2020-06-08
C1654,John Doe,West,2021-08-18
C1655,jane doe,North,2023-02-11
C1656,J. Smith,West,2022-06-18
C1657,Unknown,Unknown,2021-05-16
C1658,bob,North,2023-04-04
C1659,bob,South,2022-10-09
C1660,Unknown,East,2021-12-03
C1661,John Doe,South,2023-04-13
C1662,John Doe,Unknown,2020-01-01
C1663,J. Smith,Unknown,2022-01-10
C1664,Alice,West.,2023-01-14
C1665,jane doe,West.,2020-11-15
C1666,John Doe,West.,2023-11-25
C1667,bob,North,2021-01-16
C1668,J. Smith,West,2023-09-03
C1669,jane doe,Unknown,2023-06-27
C1670,J. Smith,South,2022-06-16
C1671,jane doe,South,2021-12-17
C1672,jane doe,South,2023-07-03
C1673,Unknown,South,2020-11-02
C1674,John Doe,West.,2023-03-13
C1675,J. Smith,South,2021-01-25
C1676,J. Smith,West,2023-04-07
C1677,Unknown,West.,2022-09-16
C1678,bob,South,2020-10-24
C1679,bob,North,2020-08-20
C1680,John Doe,East,2020-09-27
C1681,John Doe,East,2022-12-19
C1682,Alice,East,2023-08-12
C1683,Unknown,West.,2023-06-12
C1684,bob,South,2021-11-07
C1685,jane doe,Unknown,2021-12-06
C1686,J. Smith,Unknown,2020-08-21
C1687,John Doe,Unknown,2023-10-23
C1688,J. Smith,West.,2022-04-24
C1689,J. Smith,West,2023-06-09
C1690,Alice,North,2021-05-05
C1691,bob,North,2021-05-17
C1692,John Doe,East,2022-06-08
C1693,J. Smith,East,2021-08-14
C1694,John Doe,Unknown,2022-01-15
C1695,jane doe,Unknown,2023-11-05
C1696,Alice,East,2021-03-03
C1697,jane doe,South,2021-11-27
C1698,John Doe,West,2021-10-07
C1699,John Doe,West,2022-01-01
C1700,bob,West,2022-03-10
C1701,J. Smith,West,2020-12-29
C1702,J. Smith,East,2020-07-20
C1703,jane doe,North,2022-05-31
C1704,Alice,East,2020-05-25
C1705,Unknown,West,2022-04-15
C1706,J. Smith,East,2021-09-30
C1707,bob,West,2020-05-14
C1708,jane doe,West.,2021-09-17
C1709,jane doe,Unknown,2023-07-11
C1710,Unknown,North,2020-03-04
C1711,bob,West.,2021-05-05
C1712,Alice,South,2020-02-10
C1713,bob,East,2023-08-12
C1714,Alice,South,2022-10-23
C1715,bob,East,2022-07-01
C1716,bob,Unknown,2022-09-01
C1717,John Doe,West.,2023-02-07
C1718,jane doe,Unknown,2023-05-29
C1719,bob,West,2023-10-25
C1720,Unknown,Unknown,2021-01-02
C1721,bob,Unknown,2023-12-30
C1722,J. Smith,West,2022-07-06
C1723,jane doe,East,2022-10-24
C1724,J. Smith,West,2020-08-31
C1725,jane doe,West.,2022-06-20
C1726,J. Smith,Unknown,2020-06-14
C1727,bob,West,2022-11-15
C1728,bob,Unknown,2023-11-19
C1729,John Doe,West.,2022-11-06
C1730,Unknown,South,2021-12-28
C1731,J. Smith,West.,2023-01-20
C1732,Alice,North,2021-04-27
C1733,John Doe,North,2021-06-26
C1734,J. Smith,North,2023-05-13
C1735,J. Smith,Unknown,2022-07-19
C1736,John Doe,East,2021-02-03
C1737,bob,East,2023-05-15
C1738,J. Smith,East,2021-09-10
C1739,bob,Unknown,2023-03-15
C1740,John Doe,West.,2022-05-28
C1741,bob,East,2020-04-10
C1742,jane doe,South,2022-05-29
C1743,Alice,North,2022-04-09
C1744,J. Smith,West.,2023-06-18
C1745,Unknown,North,2022-01-28
C1746,Alice,East,2020-06-11
C1747,bob,West.,2023-04-11
C1748,J. Smith,West,2021-05-16
C1749,bob,South,2021-06-30
C1750,jane doe,East,2023-07-31
C1751,John Doe,East,2023-10-14
C1752,J. Smith,South,2021-01-15
C1753,jane doe,South,2022-05-19
C1754,jane doe,West,2022-06-23
C1755,J. Smith,East,2023-04-01
C1756,bob,Unknown,2022-09-28
C1757,Unknown,East,2021-08-31
C1758,jane doe,North,2020-11-02
C1759,Alice,West.,2023-09-24
C1760,jane doe,West.,2020-02-24
C1761,Unknown,North,2022-09-09
C1762,bob,West.,2020-11-28
C1763,bob,South,2020-05-06
C1764,Alice,West.,2021-12-05
C1765,jane doe,West.,2020-08-30
C1766,bob,North,2021-08-22
C1767,Unknown,West,2023-12-03
C1768,J. Smith,West.,2021-05-17
C1769,John Doe,Unknown,2021-08-26
C1770,John Doe,West.,2020-10-29
C1771,John Doe,West,2020-08-22
C1772,jane doe,North,2022-11-27
C1773,Alice,West,2020-05-18
C1774,bob,North,2020-07-13
C1775,J. Smith,South,2021-10-08
C1776,Unknown,North,2020-01-01
C1777,J. Smith,South,2021-07-14
C1778,Unknown,South,2023-01-24
C1779,jane doe,North,2021-12-13
C1780,John Doe,Unknown,2021-02-16
C1781,jane doe,East,2021-06-21
C1782,Alice,North,2021-03-04
C1783,Alice,West.,2020-08-22
C1784,Unknown,Unknown,2020-12-14
C1785,bob,Unknown,2021-01-30
C1786,bob,West.,2023-10-06
C1787,Unknown,East,2021-02-19
C1788,Alice,Unknown,2022-07-04
C1789,Alice,South,2022-12-10
C1790,Alice,East,2020-03-21
C1791,jane doe,West.,2020-02-05
C1792,Alice,East,2022-12-26
C1793,J. Smith,North,2021-10-02
C1794,John Doe,East,2022-05-31
C1795,Alice,South,2022-01-26
C1796,Unknown,North,2021-09-14
C1797,John Doe,West,2021-04-12
C1798,jane doe,West.,2023-03-11
C1799,Unknown,West.,2020-12-21
C1800,John Doe,East,2021-12-09
C1801,Unknown,Unknown,2022-10-16
C1802,jane doe,North,2022-06-20
C1803,J. Smith,West,2021-11-03
C1804,jane doe,North,2021-03-14
C1805,jane doe,West.,2021-06-14
C1806,Unknown,North,2020-05-06
C1807,bob,West,2020-07-23
C1808,Alice,Unknown,2020-01-29
C1809,Alice,East,2021-03-20
C1810,J. Smith,South,2022-08-23
C1811,J. Smith,North,2021-04-08
C1812,Alice,South,2023-07-27
C1813,bob,West.,2020-05-30
C1814,Alice,East,2020-08-27
C1815,bob,East,2020-09-22
C1816,J. Smith,North,2023-02-02
C1817,John Doe,Unknown,2023-12-27
C1818,Unknown,East,2022-07-01
C1819,J. Smith,North,2021-05-11
C1820,J. Smith,North,2021-11-15
C1821,jane doe,South,2020-06-06
C1822,jane doe,East,2020-06-20
C1823,jane doe,North,2021-05-08
C1824,Unknown,South,2022-08-27
C1825,jane doe,West,2023-08-27
C1826,bob,South,2023-11-27
C1827,Alice,South,2021-11-06
C1828,John Doe,North,2021-10-20
C1829,J. Smith,West.,2022-06-21
C1830,bob,West.,2021-10-27
C1831,John Doe,Unknown,2021-01-01
C1832,bob,West.,2021-07-03
C1833,bob,South,2021-10-04
C1834,J. Smith,Unknown,2020-09-11
C1835,Alice,North,2020-07-26
C1836,jane doe,East,2021-03-25
C1837,Unknown,South,2020-04-04
C1838,Alice,South,2022-04-18
C1839,Unknown,Unknown,2021-04-22
C1840,J. Smith,North,2021-11-13
C1841,J. Smith,West,2022-01-31
C1842,J. Smith,South,2020-07-08
C1843,John Doe,West,2021-12-11
C1844,Unknown,West,2022-01-25
C1845,Alice,West.,2023-12-17
C1846,Alice,North,2022-04-15
C1847,bob,West,2020-05-12
C1848,bob,North,2020-02-24
C1849,bob,West.,2021-05-24
C1850,J. Smith,North,2021-10-31
C1851,Alice,South,2021-02-13
C1852,Unknown,West,2023-05-19
C1853,J. Smith,North,2023-08-09
C1854,John Doe,East,2022-09-13
C1855,bob,North,2022-01-03
C1856,J. Smith,West,2023-02-12
C1857,J. Smith,West.,2020-09-15
C1858,John Doe,West.,2023-02-19
C1859,jane doe,West,2020-10-25
C1860,Alice,South,2023-11-05
C1861,Unknown,South,2021-07-14
C1862,jane doe,West.,2020-10-23
C1863,bob,West.,2020-12-27
C1864,J. Smith,West,2021-08-11
C1865,John Doe,South,2020-05-06
C1866,John Doe,West.,2020-07-15
C1867,Alice,South,2020-08-08
C1868,jane doe,West.,2022-09-21
C1869,Alice,North,2020-03-31
C1870,J. Smith,East,2021-02-14
C1871,Alice,Unknown,2020-01-08
C1872,Unknown,North,2021-06-27
C1873,John Doe,Unknown,2021-04-12
C1874,John Doe,West.,2020-11-15
C1875,bob,East,2023-11-18
C1876,bob,East,2020-09-25
C1877,J. Smith,West.,2023-04-29
C1878,Unknown,West.,2020-03-01
C1879,jane doe,South,2023-07-11
C1880,Alice,West.,2022-03-07
C1881,J. Smith,West,2023-01-23
C1882,bob,West.,2021-07-06
C1883,Alice,West,2022-07-14
C1884,bob,West.,2021-10-22
C1885,Alice,South,2021-12-16
C1886,jane doe,West,2022-02-17
C1887,J. Smith,North,2020-07-12
C1888,Alice,West,2021-04-26
C1889,Unknown,South,2023-09-21
C1890,John Doe,Unknown,2023-12-29
C1891,Unknown,West,2023-05-04
C1892,Unknown,West.,2022-05-04
C1893,John Doe,West.,2023-06-26
C1894,Unknown,Unknown,2021-05-12
C1895,Alice,South,2020-07-30
C1896,Alice,East,2021-10-26
C1897,Alice,West.,2021-10-31
C1898,John Doe,North,2020-08-08
C1899,Unknown,South,2020-09-29
C1900,John Doe,West,2023-03-23
C1901,Alice,West,2023-06-26
C1902,Unknown,North,2020-10-05
C1903,Unknown,West.,2022-03-26
C1904,bob,South,2020-10-02
C1905,bob,North,2022-10-01
C1906,jane doe,West.,2021-05-28
C1907,J. Smith,South,2023-01-16
C1908,bob,West,2022-07-11
C1909,John Doe,South,2021-10-03
C1910,bob,Unknown,2021-05-19
C1911,jane doe,East,2021-08-12
C1912,Unknown,South,2022-02-10
C1913,jane doe,East,2023-06-18
C1914,Unknown,South,2022-01-09
C1915,Unknown,East,2021-11-05
C1916,J. Smith,Unknown,2023-06-13
C1917,bob,West,2022-10-10
C1918,John Doe,West.,2020-05-07
C1919,John Doe,East,2021-05-17
C1920,Alice,Unknown,2023-05-08
C1921,Unknown,East,2022-06-20
C1922,John Doe,West,2021-06-26
C1923,J. Smith,East,2021-05-06
C1924,Unknown,Unknown,2022-11-10
C1925,J. Smith,Unknown,2023-06-11
C1926,John Doe,North,2021-12-14
C1927,John Doe,West,2022-03-01
C1928,Alice,North,2021-02-19
C1929,John Doe,West,2020-05-27
C1930,Unknown,East,2022-08-27
C1931,Unknown,Unknown,2020-01-29
C1932,Unknown,North,2023-10-16
C1933,Alice,East,2020-11-03
C1934,Alice,Unknown,2020-06-10
C1935,John Doe,West,2022-05-18
C1936,jane doe,Unknown,2022-05-01
C1937,jane doe,East,2020-03-01
C1938,Alice,North,2020-05-04
C1939,John Doe,North,2022-12-30
C1940,jane doe,Unknown,2022-04-17
C1941,John Doe,East,2021-04-10
C1942,John Doe,South,2020-08-30
C1943,John Doe,West,2023-05-29
C1944,bob,West,2021-04-17
C1945,Unknown,East,2022-08-16
C1946,John Doe,South,2021-06-16
C1947,bob,North,2021-05-08
C1948,Alice,West.,2022-06-17
C1949,jane doe,West.,2020-03-22
C1950,Unknown,East,2022-05-05
C1951,jane doe,South,2022-05-28
C1952,Unknown,South,2022-07-11
C1953,jane doe,West,2020-01-12
C1954,Unknown,North,2023-07-10
C1955,jane doe,Unknown,2021-03-24
C1956,jane doe,South,2023-04-30
C1957,jane doe,Unknown,2022-01-31
C1958,jane doe,West.,2023-02-11
C1959,Alice,Unknown,2020-01-26
C1960,John Doe,North,2021-05-22
C1961,J. Smith,North,2020-03-02
C1962,bob,Unknown,2020-08-16
C1963,J. Smith,East,2021-08-29
C1964,J. Smith,South,2022-11-24
C1965,Unknown,East,2022-06-09
C1966,John Doe,Unknown,2022-01-30
C1967,Unknown,South,2021-08-17
C1968,John Doe,West,2022-11-14
C1969,John Doe,East,2022-11-21
C1970,jane doe,East,2022-11-01
C1971,Alice,Unknown,2023-09-04
C1972,jane doe,West.,2020-01-01
C1973,Alice,Unknown,2023-12-29
C1974,Unknown,East,2023-03-05
C1975,Alice,South,2023-05-04
C1976,Unknown,West.,2020-05-12
C1977,J. Smith,Unknown,2020-03-26
C1978,J. Smith,Unknown,2023-09-09
C1979,Alice,East,2023-04-18
C1980,Alice,East,2021-05-30
C1981,Unknown,West,2020-06-23
C1982,jane doe,Unknown,2022-02-01
C1983,Unknown,East,2022-11-10
C1984,jane doe,North,2022-09-23
C1985,J. Smith,West.,2023-02-02
C1986,John Doe,North,2021-07-31
C1987,Alice,West.,2020-02-18
C1988,jane doe,Unknown,2021-06-11
C1989,Unknown,West,2020-05-24
C1990,J. Smith,East,2023-09-25
C1991,jane doe,East,2022-01-31
C1992,Unknown,East,2023-10-09
C1993,Alice,Unknown,2023-01-03
C1994,Alice,West.,2022-07-17
C1995,bob,East,2022-03-04
C1996,John Doe,North,2020-11-14
C1997,bob,East,2023-01-15
C1998,J. Smith,Unknown,2021-11-28
C1999,jane doe,West,2022-04-26
C2000,J. Smith,North,2022-02-21
C2001,Unknown,East,2020-02-11
C2002,Alice,East,2023-01-21
C2003,bob,South,2021-06-12
C2004,bob,West.,2023-07-12
C2005,bob,North,2020-10-18
C2006,J. Smith,South,2022-08-26
C2007,Alice,West,2020-04-06
C2008,jane doe,West.,2023-01-23
C2009,Unknown,North,2023-09-11
C2010,jane doe,East,2020-03-14
C2011,J. Smith,North,2023-09-21
C2012,Unknown,East,2022-12-27
C2013,bob,West.,2022-01-27
C2014,John Doe,East,2023-01-05
C2015,J. Smith,West,2020-07-26
C2016,J. Smith,Unknown,2023-05-29
C2017,Alice,East,2023-07-09
C2018,jane doe,West,2021-02-13
C2019,J. Smith,Unknown,2020-11-26
C2020,J. Smith,West.,2020-12-09
C2021,bob,West.,2022-09-15
C2022,bob,North,2022-02-09
C2023,Unknown,West,2020-03-14
C2024,John Doe,West,2020-09-10
C2025,Alice,South,2022-08-16
C2026,John Doe,South,2022-03-30
C2027,Unknown,Unknown,2022-09-12
C2028,bob,Unknown,2020-11-27
C2029,jane doe,South,2023-11-22
C2030,bob,Unknown,2023-09-30
C2031,Alice,East,2022-01-16
C2032,bob,South,2022-04-15
C2033,Alice,West,2021-03-30
C2034,Alice,East,2023-02-12
C2035,Alice,Unknown,2020-11-08
C2036,Unknown,West.,2022-10-14
C2037,Alice,North,2020-08-15
C2038,Alice,South,2022-04-13
C2039,jane doe,West.,2022-05-07
C2040,John Doe,Unknown,2023-06-22
C2041,J. Smith,West,2022-03-28
C2042,John Doe,North,2022-10-14
C2043,Alice,West.,2021-06-11
C2044,jane doe,North,2022-08-07
C2045,bob,South,2021-03-02
C2046,jane doe,Unknown,2020-02-11
C2047,Alice,West,2021-04-09
C2048,jane doe,Unknown,2020-10-04
C2049,jane doe,North,2022-04-15
C2050,Alice,West.,2020-01-19
C2051,Unknown,South,2020-03-06
C2052,jane doe,South,2020-06-15
C2053,J. Smith,Unknown,2022-10-16
C2054,J. Smith,West.,2021-02-06
C2055,jane doe,West.,2021-02-12
C2056,Unknown,North,2020-04-21
C2057,bob,Unknown,2023-07-21
C2058,Alice,Unknown,2023-12-01
C2059,J. Smith,East,2023-10-28
C2060,bob,Unknown,2021-08-19
C2061,jane doe,South,2021-10-12
C2062,bob,North,2022-11-28
C2063,John Doe,West.,2020-04-14
C2064,J. Smith,Unknown,2020-11-19
C2065,jane doe,North,2022-09-18
C2066,Alice,Unknown,2023-12-08
C2067,Unknown,West.,2021-03-04
C2068,jane doe,West,2021-09-26
C2069,Alice,West.,2021-12-30
C2070,Unknown,West.,2022-06-07
C2071,Unknown,West.,2022-12-20
C2072,jane doe,Unknown,2023-08-23
C2073,bob,East,2023-10-09
C2074,bob,West.,2021-01-27
C2075,Unknown,South,2020-07-22
C2076,bob,South,2020-09-14
C2077,John Doe,North,2021-04-30
C2078,Unknown,East,2021-03-21
C2079,Unknown,North,2023-04-18
C2080,Alice,South,2022-10-20
C2081,bob,South,2020-12-07
C2082,Unknown,West,2020-05-12
C2083,John Doe,West.,2021-03-18
C2084,Alice,South,2020-09-09
C2085,jane doe,Unknown,2020-09-21
C2086,Unknown,Unknown,2020-04-02
C2087,John Doe,North,2023-12-05
C2088,J. Smith,North,2020-05-17
C2089,John Doe,West.,2023-05-16
C2090,John Doe,West.,2022-09-28
C2091,Alice,West,2020-11-02
C2092,jane doe,East,2020-09-22
C2093,J. Smith,North,2021-10-07
C2094,bob,West.,2020-11-13
C2095,bob,North,2023-02-10
C2096,John Doe,West.,2022-06-19
C2097,Alice,South,2023-11-02
C2098,Alice,North,2021-03-29
C2099,bob,South,2020-07-09
C2100,J. Smith,North,2023-04-25
C2101,jane doe,East,2022-04-10
C2102,J. Smith,West,2023-10-22
C2103,Unknown,Unknown,2023-01-17
C2104,Unknown,Unknown,2020-07-05
C2105,jane doe,Unknown,2022-03-29
C2106,bob,South,2022-10-17
C2107,jane doe,West.,2020-05-11
C2108,Alice,Unknown,2022-05-21
C2109,Unknown,East,2021-09-26
C2110,John Doe,Unknown,2023-10-31
C2111,John Doe,North,2021-11-21
C2112,bob,South,2021-11-22
C2113,Alice,North,2023-01-27
C2114,J. Smith,North,2022-11-23
C2115,Alice,North,2021-08-04
C2116,John Doe,West,2020-06-19
C2117,John Doe,West,2023-10-21
C2118,Unknown,West.,2022-02-22
C2119,Alice,South,2022-12-18
C2120,Alice,East,2020-06-29
C2121,John Doe,East,2020-01-19
C2122,J. Smith,East,2023-06-03
C2123,bob,North,2023-01-23
C2124,bob,West,2022-05-30
C2125,Alice,South,2023-08-13
C2126,bob,North,2020-06-23
C2127,John Doe,West,2023-05-30
C2128,John Doe,West,2020-02-23
C2129,Alice,Unknown,2021-11-25
C2130,Alice,Unknown,2022-05-12
C2131,Unknown,South,2023-11-27
C2132,Alice,South,2023-09-03
C2133,J. Smith,South,2020-12-14
C2134,bob,North,2021-03-18
C2135,Alice,West.,2022-04-12
C2136,jane doe,South,2021-08-02
C2137,Unknown,Unknown,2020-10-08
C2138,jane doe,West.,2020-12-25
C2139,John Doe,North,2022-07-03
C2140,bob,West.,2022-04-02
C2141,Alice,East,2022-06-10
C2142,jane doe,West.,2022-08-10
C2143,bob,South,2021-10-02
C2144,John Doe,North,2022-10-28
C2145,J. Smith,South,2021-07-16
C2146,Unknown,Unknown,2021-05-05
C2147,bob,East,2020-12-06
C2148,bob,Unknown,2021-04-16
C2149,J. Smith,South,2020-09-05
C2150,bob,South,2020-08-22
C2151,John Doe,South,2023-01-11
C2152,John Doe,West,2023-01-21
C2153,J. Smith,East,2023-11-18
C2154,Unknown,South,2022-04-03
C2155,Alice,South,2023-07-15
C2156,jane doe,Unknown,2023-12-11
C2157,Alice,Unknown,2021-09-23
C2158,bob,South,2021-06-12
C2159,jane doe,North,2023-06-30
C2160,J. Smith,West,2020-05-01
C2161,J. Smith,Unknown,2022-06-10
C2162,Unknown,North,2020-01-10
C2163,jane doe,West,2023-09-01
C2164,John Doe,South,2022-04-17
C2165,jane doe,East,2023-07-20
C2166,bob,West.,2023-08-22
C2167,John Doe,West.,2023-05-18
C2168,J. Smith,South,2022-01-22
C2169,jane doe,Unknown,2022-06-04
C2170,Alice,North,2021-04-08
C2171,Unknown,East,2021-12-12
C2172,Alice,West,2021-12-28
C2173,Unknown,South,2021-12-17
C2174,bob,East,2023-12-10
C2175,Alice,East,2023-05-24
C2176,jane doe,Unknown,2020-03-20
C2177,jane doe,West,2021-04-24
C2178,Alice,East,2022-06-20
C2179,jane doe,Unknown,2022-06-09
C2180,bob,North,2020-01-18
C2181,John Doe,Unknown,2023-04-03
C2182,bob,North,2020-07-20
C2183,Unknown,North,2022-01-10
C2184,bob,East,2023-10-01
C2185,Unknown,Unknown,2023-10-21
C2186,jane doe,North,2020-11-14
C2187,John Doe,West,2020-08-04
C2188,jane doe,East,2022-11-23
C2189,J. Smith,Unknown,2020-09-22
C2190,jane doe,Unknown,2021-12-24
C2191,Unknown,West.,2022-02-13
C2192,jane doe,Unknown,2023-01-08
C2193,jane doe,East,2021-02-16
C2194,John Doe,West,2023-06-29
C2195,jane doe,Unknown,2022-11-01
C2196,John Doe,West.,2021-02-04
C2197,Alice,East,2021-12-24
C2198,J. Smith,North,2020-10-08
C2199,John Doe,South,2023-02-09
C2200,Unknown,South,2021-12-23
C2201,Alice,North,2023-11-02
C2202,John Doe,Unknown,2022-01-20
C2203,John Doe,South,2020-09-24
C2204,J. Smith,South,2020-10-24
C2205,Unknown,North,2023-09-02
C2206,bob,Unknown,2021-07-23
C2207,bob,Unknown,2021-05-23
C2208,John Doe,North,2021-06-29
C2209,jane doe,Unknown,2022-02-13
C2210,Unknown,Unknown,2020-12-30
C2211,Alice,East,2021-06-30
C2212,jane doe,East,2020-09-27
C2213,jane doe,North,2022-01-08
C2214,Unknown,West,2021-06-20
C2215,John Doe,South,2023-06-11
C2216,John Doe,East,2020-02-28
C2217,John Doe,South,2023-06-28
C2218,John Doe,West.,2020-03-26
C2219,bob,North,2022-02-01
C2220,John Doe,West,2021-01-24
C2221,bob,West.,2023-04-18
C2222,bob,West.,2021-12-19
C2223,John Doe,Unknown,2022-05-05
C2224,J. Smith,West.,2020-05-28
C2225,Alice,North,2021-08-05
C2226,jane doe,East,2020-04-30
C2227,bob,North,2022-02-03
C2228,Unknown,East,2021-08-27
C2229,Unknown,West.,2020-09-12
C2230,Alice,West.,2022-02-04
C2231,Unknown,West,2022-05-13
C2232,J. Smith,East,2022-03-10
C2233,Unknown,West.,2023-08-25
C2234,jane doe,Unknown,2020-02-28
C2235,jane doe,South,2022-10-18
C2236,bob,West,2022-12-28
C2237,John Doe,North,2021-01-22
C2238,J. Smith,West,2023-01-14
C2239,bob,South,2022-02-24
C2240,J. Smith,East,2023-06-04
C2241,John Doe,North,2021-08-15
C2242,Unknown,North,2023-04-22
C2243,Unknown,East,2023-09-07
C2244,John Doe,West,2022-06-27
C2245,bob,West.,2023-09-03
C2246,John Doe,West,2021-07-19
C2247,Alice,South,2021-02-02
C2248,jane doe,Unknown,2022-06-17
C2249,bob,West.,2023-08-09
C2250,J. Smith,West,2020-10-19
C2251,Alice,Unknown,2021-04-29
C2252,bob,Unknown,2022-03-13
C2253,John Doe,East,2023-12-06
C2254,John Doe,South,2022-06-08
C2255,John Doe,South,2020-08-31
C2256,John Doe,South,2023-12-14
C2257,J. Smith,West.,2022-08-17
C2258,Alice,North,2023-03-23
C2259,Unknown,West.,2022-03-26
C2260,jane doe,West,2023-12-18
C2261,J. Smith,Unknown,2020-09-29
C2262,J. Smith,Unknown,2021-06-03
C2263,Unknown,North,2023-02-25
C2264,Unknown,West,2023-10-28
C2265,jane doe,North,2021-07-21
C2266,jane doe,Unknown,2021-09-29
C2267,Unknown,West.,2020-06-07
C2268,John Doe,South,2021-10-13
C2269,J. Smith,Unknown,2020-06-24
C2270,bob,East,2021-09-11
C2271,jane doe,South,2020-07-29
C2272,jane doe,Unknown,2021-03-22
C2273,Unknown,West.,2021-08-08
C2274,Alice,North,2020-06-15
C2275,bob,South,2021-04-04
C2276,bob,West.,2022-07-04
C2277,jane doe,West,2023-10-12
C2278,John Doe,East,2023-08-20
C2279,Alice,South,2023-06-10
C2280,bob,North,2023-09-12
C2281,jane doe,West,2023-04-20
